fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.140373044597155,0.2652018652229858,0.4691925391080569,6.56956678730805,0.033560559566895735,29.439440433104267,118.72205174528435,0.9937852496994004,3.281568291209242,0.4408074608919431,11.599533694253557,9
6.66353993996295,0.36,0.300589989993825,2.1506794796789013,0.0203646006003705,30.989393395924516,92.20119319580101,0.9896817699699815,3.382466026016055,0.5570500500308748,12.463539939962951,9
6.766002860950948,0.32679942780981036,0.3564011443803793,1.799203433141138,0.02465206294092086,26.324040053313276,94.2961602132531,0.9898658037192363,3.3967197711239243,0.5469189128386397,12.566002860950949,9
6.666460828265548,0.3500308757601677,0.29581532247323544,1.6332304141327743,0.021830760353319358,24.249228105995805,89.48610590792451,0.9897247684317988,3.3992001154068485,0.5992001154068484,12.408307603533194,9
7.337721233812432,0.2441519177458379,0.3869874653479463,2.041519177458379,0.031207595887291894,27.83038354916758,133.60250693041073,0.990498101028177,3.2986836298562703,0.4675442467624863,12.583038354916757,9
6.858128830668767,0.32128067539968486,0.3125862726835172,1.729064415334384,0.024226610383359597,24.96798311500788,102.42369607014183,0.9899403949345024,3.368054065016325,0.5680540650163253,12.432266103833596,9
7.125370097955613,0.25830866013629245,0.479006290885901,2.1830866013629247,0.031915433006814625,30.661732027258495,115.1987418228198,0.9903211417482963,3.362388970613316,0.42507401959112256,12.86617320272585,9
6.751290359876922,0.36,0.315215059979487,2.9111831189333235,0.01948709640123078,40.64193958646141,102.14624078605115,0.9897256451799384,3.344440844053334,0.48392470010256505,12.551290359876921,9
6.7459387924397465,0.36,0.3143231320732911,2.8648028678111386,0.019540612075602534,40.053267168372145,101.53972980983797,0.9897229693962198,3.346759856609443,0.4883843396335444,12.545938792439747,9
6.893658327583387,0.3159512508624919,0.31569510366354636,1.7468291637916937,0.024670729094792343,25.101218728437704,104.82193711187864,0.9899803656185313,3.3622805217676994,0.5622805217676995,12.436707290947924,9
7.5356444945404,0.33399636158698365,0.37178222472702005,6.049147620481164,0.022911798366903092,48.621049844694724,120.44464657850091,0.9918802910730413,3.2568856547439853,0.3888929315700182,12.035462573889582,9
7.188830677310061,0.29068063744558553,0.3515532270924024,2.9291450198357354,0.025509597610061566,39.67015936139639,130.5532270924024,0.9902332460159651,3.28,0.42931936255441444,12.584467729075975,9
7.0492602179853385,0.3241775476835189,0.34597040871941354,3.543255040864514,0.021880765667618783,48.04438692087973,124.97040871941351,0.990023890326978,3.28,0.39582245231648105,12.640295912805865,9
7.169660338105318,0.25535597745964544,0.45981385348769543,2.1535597745964545,0.03176779887298228,30.071195491929092,119.0372293024609,0.9903580502817544,3.3491018985684047,0.4339320676210636,12.80711954919291,9
7.080307079709305,0.26984646014534713,0.47523030978197933,2.396929202906943,0.030621495579651402,33.56007963779025,113.59078760872083,0.9902507676992732,3.3611381858691876,0.4140921239127917,12.880307079709306,9
6.637652977612594,0.3524694044774812,0.30506119104503754,1.6451835731351128,0.021828365507477066,24.527141686576314,87.10856674630526,0.9896989488708964,3.4069877617909925,0.5956918685072143,12.437652977612593,9
7.982386250328132,0.25027740441755525,0.3908322132526658,4.946189266365844,0.03237032058900737,27.34258014725184,133.86129779122237,0.9927596419497744,3.2525935882198524,0.47314839705496314,11.78058169077113,9
8.729414771893918,0.2681470738594696,0.45741170456212166,9.043542041954453,0.03444412215784088,28.555877842159124,121.96178124541655,0.9957585394858446,3.231499744389017,0.4525882954378784,10.863231535132604,9
8.147561377994492,0.26523780688997245,0.4690487724401102,6.599757787576866,0.03357134206699174,29.42865793300826,118.76158757896971,0.9938093306162815,3.2809572828704683,0.44095122755988986,11.590548277506885,9
7.684998393266668,0.3278864293663636,0.37924991966333343,6.483631689503036,0.024065896675242438,46.65229390693937,120.78408725742425,0.9923690856506909,3.251454603881212,0.3956817451484849,11.879319861584847,9
7.823344450605272,0.26361672225302635,0.4755331109878946,5.2380466925421425,0.03308501667590791,29.91498332409209,116.978394478329,0.9927232039095276,3.308515721698552,0.43446688901210545,11.99581943674341,9
6.7854740581553195,0.322905188368936,0.364189623262128,1.8225688697863842,0.02508042927941704,26.59663681417448,95.38654725669792,0.9898911162756019,3.3951620753475744,0.5395198579009783,12.58547405815532,9
7.659382345764942,0.3218622355524621,0.3578004701289563,5.413776444753792,0.02693254113628368,25.69501175322391,101.5263645939331,0.992764584096549,3.321011882955745,0.5464370592541035,11.552494123388046,9
7.3782388388426625,0.2613911941942133,0.48443522322314675,3.368603123139184,0.032417358258263994,30.582641741736005,114.53031361363465,0.9912321001101229,3.346349698698374,0.4255647767768532,12.552201451446672,9
7.543522574690492,0.24253275131806748,0.3675982539542025,2.726055377846015,0.03133770017574233,27.084425043935582,137.73362434096626,0.9910945415333845,3.2732459964851532,0.47831149912128834,12.322707407735276,9
6.796254966673421,0.36,0.32270916111223674,3.30087637783631,0.019037450333265794,45.58804633407624,107.24222955632098,0.9897481274833367,3.3249561811081842,0.44645419443881634,12.59625496667342,9
7.21573151296203,0.25228456580253134,0.4398496777164535,2.122845658025313,0.03161422829012656,29.45691316050626,123.0300644567093,0.9903964429274683,3.335280546111391,0.44314630259240606,12.745691316050626,9
6.6205565090359375,0.3558886981928124,0.2982226036143752,1.6246678108431258,0.02145224319879064,24.287791126503134,86.15116450601253,0.9896767234617467,3.408355479277125,0.6021885265663436,12.420556509035938,9
7.260600816222774,0.24929327891848171,0.42040631297013115,2.0929327891848173,0.031464663945924086,28.858655783696342,126.91873740597376,0.990433834013519,3.3218197551331676,0.45212016324455484,12.685865578369635,9
8.899691490872243,0.266465143956569,0.43939543186970703,9.586674600883114,0.034528685860875874,27.882171465218967,125.76742802171549,0.9962400059506623,3.209426282782483,0.4623565706956207,10.647439923040169,9
6.755498836948481,0.36,0.31591647282474683,2.9476565868868363,0.01944501163051519,41.104872064332916,102.62320152082785,0.9897277494184743,3.342617170655658,0.48041763587626574,12.55549883694848,9
6.763143697581954,0.36,0.3171906162636591,3.0139120457102733,0.019368563024180455,41.945806734015,103.48961905928819,0.989731571848791,3.3393043977144865,0.4740469186817045,12.563143697581955,9
7.953243545414152,0.2497631213896615,0.3892893641689845,4.798761465036296,0.03230174951862153,27.325437379655384,134.11843930516926,0.9926490710987772,3.2539650096275694,0.4734912524068923,11.816581502723695,9
8.547555045859466,0.26025097139752,0.42075291419256,7.805278467289066,0.03370012951966934,27.675032379917333,128.87451430124,0.9949039588504668,3.2259974096066135,0.46649935240165336,11.0824320021736,9
7.277058076994932,0.24819612820033787,0.41327483330219617,2.0819612820033786,0.031409806410016894,28.639225640067576,128.34503333956076,0.9904475483974958,3.3168825769015204,0.45541161539898634,12.663922564006757,9
7.633359779115778,0.3299989181270818,0.3766679889557889,6.3334102665186265,0.0236668710204401,47.33298472983748,120.66672677071767,0.9922000865498335,3.253332371668517,0.39333453541435354,11.933305685469868,9
7.045605816226342,0.28719709188682924,0.4492043621697561,2.7439418377365854,0.028192407135843905,38.0712438905756,114.63182551320975,0.9901640145405658,3.3455226173018535,0.4036817448679024,12.845605816226342,9
8.400782098800489,0.2576608605670675,0.4129825817012024,7.062780029226007,0.03335478140894233,27.588695352235582,130.16956971646627,0.9943470850219195,3.2329043718211534,0.4682260929552884,11.263739760305278,9
6.955175870898712,0.3067236193651932,0.3210778887036373,1.777587935449356,0.025439698386233903,25.33190951587017,108.97437128566307,0.9900495728547611,3.352283920978959,0.5522839209789593,12.444396983862339,9
7.2208015796362455,0.2830076208873012,0.3528320631854498,2.7884730496005226,0.026340841070542367,37.75190522182531,131.83206318544978,0.9902812023694544,3.28,0.4369923791126988,12.571679368145501,9
7.324314741919148,0.25135278871212796,0.35337753991792537,1.9621573709595734,0.030053934273989336,26.716180282196802,133.89124507954241,0.9904648540846591,3.2922988544381386,0.4922988544381386,12.490539342739893,9
6.766320843377787,0.36,0.3177201405629644,3.0414473092741474,0.019336791566222138,42.29529277155649,103.84969558281577,0.9897331604216889,3.3379276345362925,0.47139929718517815,12.566320843377786,9
8.633901312293746,0.28906767358798313,0.4266950656146873,9.244076544854533,0.03139832832226985,34.1440281561279,122.9406848006676,0.9954745861129614,3.2169490431893184,0.4388136960133521,10.887284991692903,9
6.91110451534152,0.3544477423292403,0.3483283865061395,4.088954846584807,0.018777316073906352,55.55641300560249,118.66686453975441,0.9898277612883538,3.2849970319036834,0.3633313546024558,12.71110451534152,9
7.3823295372849085,0.2411780308476728,0.36765720050987327,2.011780308476728,0.03105890154238364,27.235606169534563,137.46855989802535,0.9905352746144042,3.2853011388145275,0.47646590745698153,12.523560616953457,9
6.618038805963409,0.356392238807318,0.29721552238536386,1.6216465671560918,0.021396853731195015,24.252543283487736,86.01017313395094,0.9896734504477525,3.4085568955229273,0.6031452537339043,12.41803880596341,9
9.010899251345402,0.27364503062677903,0.4455449625672701,10.340797822095714,0.03431149421494174,29.174509868628792,123.79749829851228,0.9967083975498576,3.2032400272238037,0.45594996597024556,10.493150782684353,9
6.600253558478119,0.359949288304376,0.2901014233912479,1.6003042701737438,0.021005578286518636,24.003549818693678,85.01419927477471,0.9896503296260216,3.4099797153217506,0.6099036477783145,12.40025355847812,9
6.953048964343642,0.3472682485575259,0.3421219585737457,3.966584556887975,0.019379273072934692,53.81706213938148,121.12195857374567,0.9898795734465154,3.28,0.37273175144247406,12.678780414262542,9
7.2741938573229685,0.3446920694731513,0.35870969286614846,5.2885639485759075,0.020891497988404756,52.06744460801542,119.85044058482492,0.991024634442148,3.266392950642801,0.3770088116964986,12.308797330980532,9
7.981214036204419,0.25025671828596036,0.39077015485788097,4.940259241975294,0.03236756243812804,27.341890609532012,133.87164085701983,0.9927551944314815,3.252648751237439,0.47316218780935976,11.782029719982777,9
6.949585697395935,0.3075621453906098,0.32058874852214425,1.7747928486979674,0.025369821217449184,25.310946365234756,108.5970345742256,0.9900432839095704,3.3531923241731607,0.5531923241731606,12.443698212174493,9
7.847707570163026,0.26373853785081514,0.4750458485967395,5.34037179468471,0.03312156135524454,29.87843864475546,117.11239163589664,0.9928048203600461,3.306444856536143,0.43495415140326055,11.965365537296217,9
7.129452643375195,0.28058210349372076,0.3363271062953295,1.8647263216875973,0.027618158042189936,25.98544741265698,120.73805342782565,0.9902456342237971,3.323963945451531,0.5239639454515308,12.4661815804219,9
8.50164262539479,0.267008213126974,0.4619671474921042,8.086899026658116,0.03410246393809219,28.897536061907815,120.70903443967134,0.9949955027950725,3.250860376841443,0.4480328525078958,11.147946718256513,9
6.833300390098599,0.32500494148521014,0.3104137841336274,1.7166501950492996,0.023916254876232487,24.874876462869747,100.74777633165543,0.9899124629388609,3.372088686608978,0.5720886866089776,12.429162548762324,9
7.0288602408566065,0.29567096387150904,0.32752527107495305,1.814430120428303,0.026360753010707578,25.608225903212272,113.94806625782093,0.9901324677709638,3.3403102108608014,0.5403102108608014,12.453607530107076,9
8.74310490220857,0.26370185121544537,0.431105553646336,8.794530681760998,0.03416024682872605,27.79006170718151,127.14907439227733,0.9956458980113208,3.2167950634254794,0.46419876585636977,10.840870414918825,9
7.149327664959262,0.34022420406146653,0.3251569705573928,3.5775795938533452,0.024076234923771873,24.87892426393482,93.5695115733645,0.9912650233349802,3.363856476143422,0.5770403401024442,11.96053786803259,9
7.40250899084313,0.3394428140109629,0.36512544954215653,5.661844336998196,0.021883024020151458,50.376017847976925,120.14206588827984,0.991444574879123,3.2617269457875224,0.3828413177655968,12.174649691391274,9
6.7654080728494685,0.36,0.3175680121415781,3.03353663136206,0.019345919271505314,42.194888013441535,103.74624825627309,0.9897327040364248,3.338323168431897,0.4721599392921096,12.565408072849468,9
6.94419070294494,0.2911618594110118,0.4276762811779764,2.0130288435339296,0.028572195464788706,28.818669841229177,104.27467936491671,0.9900974479138284,3.382464743764405,0.4792075328809223,12.744190702944941,9
6.648489601017256,0.35030207979654876,0.3093958404069025,1.6581875212207076,0.022066771222379638,24.678854414241588,87.71541765696635,0.9897130364813225,3.40612083191862,0.5915739516134426,12.448489601017256,9
8.779930320711646,0.26435171154197024,0.43305513462591066,8.980823975364796,0.0342468948722627,27.811723718065675,126.82414422901489,0.9957856179815237,3.215062102554746,0.46376552563868656,10.795380192062085,9
6.808889003428828,0.36,0.32481483390480453,3.410371363049835,0.018911109965711728,46.97779037717098,108.67408705526708,0.9897544445017145,3.319481431847508,0.4359258304759774,12.608889003428827,9
7.244621188707752,0.2633068216938372,0.34640435401192826,1.922310594353876,0.029057764858846903,26.41732945765407,128.51193023777327,0.9903751988372963,3.3052490568349904,0.5052490568349903,12.480577648588469,9
6.974026425396226,0.3465350486857358,0.31393769122535853,2.946495131426415,0.02309454798221887,24.59844228063396,90.83481223618114,0.9907496376906649,3.378581780266717,0.5875584144762264,12.100778859683018,9
6.7556061158009975,0.36,0.31593435263349956,2.948586336941978,0.019443938841990024,41.11667273810973,102.63535979077972,0.9897278030579005,3.342570683152901,0.4803282368325021,12.555606115800998,9
6.983429365576505,0.3182853172117475,0.4025720241823787,3.365706344234951,0.023840055590355347,46.154182475054355,116.49711903270486,0.9900085734139412,3.3175432145094272,0.38502880967295144,12.783429365576504,9
8.610650881298902,0.26136442731703946,0.4240932819511183,8.12446916421797,0.033848590308938595,27.71214757723465,128.31778634148029,0.9951433518731635,3.223028193821228,0.4657570484553071,11.00449008780724,9
6.954610479906975,0.3326947600465123,0.3809578599302316,3.6538952009302452,0.021822733593488283,49.90063761209319,117.36168560279074,0.9899365261997675,3.3045747159581387,0.3763831439720926,12.754610479906976,9
9.024054132308045,0.27310687640557996,0.4462027066154023,10.379066566714314,0.034413145567834896,29.001104619575766,123.82739575524556,0.9967514498875536,3.202761667916071,0.45654791510491116,10.479397952587044,9
