fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,8
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,8
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,8
7.2523557041771545,0.3261778520885772,0.3392147652742819,3.775912745948698,0.040062818778057445,30.50785234725718,122.98429530548563,0.992425127511223,3.2901570469451435,0.46554966430800265,11.641362418017101,8
5.66515806539916,0.46324025233924004,0.203623814951224,6.506965215010961,0.0325783983177384,33.554004205654,167.7595890652996,0.9915252607990743,3.4490242355166236,0.478188092524388,12.32648050467848,8
7.462399151206109,0.27087989086935693,0.39015984236684886,3.7007916333173645,0.0337680012125627,32.08798908693569,177.6959963623119,0.9914879966654526,3.222160145507524,0.39536002425125405,11.99279951497492,8
6.804312081639814,0.24773305387876837,0.30582751673440745,2.3503489959355535,0.04474825502032223,29.68706375508056,95.89568791836018,0.9925113347306062,3.3174825502032226,0.6347843959180093,10.866899330623701,8
5.941666879581158,0.2361112104712071,0.3541666879581158,4.916671350785476,0.03838887895287929,83.72220376963297,170.0,0.9917902799424084,3.3988889172774877,0.6638885340314034,11.752777706806281,8
6.978655375039247,0.36,0.32640338748822617,9.74050293806907,0.04350587625274723,37.0,129.71932250235477,0.9931101832007535,3.0707898375353215,0.3278655375039246,11.849412374725276,8
7.010743510927071,0.2832230532781213,0.30297521630243096,6.373141222682323,0.03945867429414916,32.2975216302431,121.35123918487845,0.9925467757741278,3.118346971765966,0.4286363103366297,11.61900865209724,8
7.279064573314611,0.3637193719943832,0.29403118088951297,5.702338566713474,0.04258908668867045,31.4031180889513,121.79844095552436,0.9935485077403745,3.243563467546818,0.4778285051076786,11.26124723558052,8
7.289615218703096,0.39509400972013764,0.2887735024300344,5.1301705346075686,0.043141451701024076,30.75470048600688,121.63205072901032,0.993607520777611,3.2938675121501717,0.518397463549484,11.259444684095527,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.00142474717083,0.18566636922439794,0.3310477890146298,2.2588008130002253,0.04432858417609723,98.0142474717083,172.0142474717083,0.9906946601229367,3.3039062066243527,0.8306203648633806,11.688097362682873,8
7.846000029367937,0.35107999941264123,0.44272000939773953,3.4056001057245697,0.0775680002349435,15.215999882528255,35.59600076356634,0.9969641201826686,3.338120006460946,0.8427200093977395,12.648800082230222,8
6.5451163009340085,0.2032093103424697,0.3745116300934008,1.4613952978206473,0.03690232601868017,43.96744200622672,148.5488369906599,0.9928288373040474,3.3716278996886637,0.6367906896575303,10.322790595641294,8
7.4781778514833706,0.21276268435600898,0.282762684356009,7.708008726736584,0.09284789946562741,34.13813421780045,161.64364429703326,0.9947307714110926,3.2020720132670064,0.3764364429703326,10.685084562373394,8
9.991180555114136,0.3721506076526832,0.5167096354083901,2.245590277557069,0.07044301215305367,5.886024306107329,16.0,0.9960570286451215,3.17658072918322,0.6677204861221465,11.664518229580496,8
4.948736106206403,0.28951466076631094,0.420485339233689,4.818250766972714,0.02969514660766311,31.0,127.3048533923369,0.9901862487551867,3.4447573303831556,0.36,12.342719911494665,8
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8
6.9537347287733695,0.2697510180817754,0.399253054245326,6.52385689858641,0.027437754520443836,30.512449095911233,107.43775452044383,0.9912197917413528,3.0697510180817753,0.45676323506307936,12.551244909591123,8
6.880958175602805,0.29326518195136847,0.44612145561094774,4.553738185369826,0.032863900048835104,36.0,115.11565453657543,0.9909557827268287,3.1270735468308075,0.4940128190253336,12.3,8
6.586013219549784,0.28622128693339516,0.24726518275516396,3.051773911116264,0.029459290435553495,37.45929043555349,101.37787130666048,0.9914415453928848,3.2632567651557203,0.48400841759944346,11.156993390225109,8
6.948047680807309,0.2451952319192691,0.34597615959634553,1.4039046383853822,0.04011713915156146,39.51952319192691,122.74023840403655,0.9922597615959634,3.247928478789037,0.4355856957578073,11.01816688282558,8
6.677913138473753,0.41429554767887206,0.3262261677026898,9.858606938235575,0.029389565692368762,31.22086861526247,110.0,0.9924823993445311,3.195982518449935,0.705982518449935,12.744173723052494,8
5.406257322041822,0.26511090108882435,0.294419799758039,5.275227659811106,0.0347053466827974,63.263366706993494,136.526733413987,0.9898565305138152,3.19,0.3945108636824814,12.35580200241961,8
6.976622916391755,0.2836526693137883,0.2585389322744847,1.7146106772551528,0.041912335936469085,34.0,129.9707786454897,0.9924424339316148,3.426639544231315,0.5004383203176546,10.736526693137883,8
6.5271764937576995,0.16213725104038335,0.3151450995838467,5.538784460465433,0.032150392427173165,58.393137447980834,127.75725497919234,0.9916626902779438,3.21912940249692,0.70271764937577,12.197098008323067,8
6.8843064117224815,0.22,0.28892339706937953,7.869523734808543,0.032784679413875896,34.68612823444964,121.42153205861241,0.9919791966704785,3.0368612823444963,0.3689233970693795,12.152919235167447,8
5.8,0.32,0.28,4.3,0.032,46.0,115.0,0.98946,3.16,0.57,13.0,8
6.223869220447586,0.47190326948881034,0.12500783518374575,2.2071764365017676,0.04219032694888103,26.190326948881033,87.0,0.9898137281871402,3.246645772843345,0.6209359643769137,13.728549042332155,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.44840059013172,0.164520177039516,0.350319881973656,1.70319881973656,0.0369040354079032,43.0,149.0319881973656,0.9917159940986827,3.37159940986828,0.6415994098682799,11.2420029506586,8
7.062135446357857,0.4674756964238571,0.2912621517880714,14.093194998680005,0.025388366966878566,21.810677231789285,142.06310758940356,0.9948669863565582,3.1218932276821074,0.4711649374835,12.0,8
5.4580619762182385,0.5075009842154327,0.1839505651900234,2.9395056519002343,0.03549195770809041,33.78226758918161,128.0,0.9888677284739567,3.2152412687572878,0.5176618300536243,13.062102806481683,8
7.150544430535532,0.628296610053028,0.4451262710583307,1.4377754246022907,0.03106072034655319,28.84148305026514,76.26813559787888,0.9895075228824856,3.3379258474867433,0.40902203396818326,12.673186440212111,8
6.845898118424753,0.510365331258257,0.39911639527473347,2.6154630826921643,0.04113254070878998,28.595581976373666,77.42650814175799,0.9896691249074065,3.29360237787363,0.4587510640164766,12.759558197637366,8
6.9863562170890345,0.25978348522089945,0.35931781085445175,2.8682189145548254,0.034,22.272875658219302,111.79534325633553,0.9900409313487329,3.194775324018838,0.3929615937654169,12.606821891455482,8
5.352525400616609,0.23962481856702422,0.3292496371340485,1.3300145146380626,0.03348773586286852,25.18759071648789,96.96248185670242,0.9906750362865951,3.5802452827426294,0.3897547172573703,10.988744557010726,8
6.677271820694578,0.20073871568922436,0.33534102241317765,6.766191085356214,0.020227281793054212,56.45456358610842,186.46589775868225,0.9931778385293233,3.2730115336197665,0.3746023067239533,11.284092268958132,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
5.781008789811676,0.2432772894549069,0.4667227105450931,5.604286079266583,0.02923277289454907,31.0,127.76722710545093,0.9919247739164955,3.4216386447274534,0.36,11.649159341823603,8
7.223468405492076,0.2397455364301504,0.2967860580777733,14.129594783523771,0.050112156494286866,45.38265797253962,153.0867101373019,0.9968952400243034,3.1083695079174323,0.44443921752856563,10.215834498396589,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.9,0.1475616688166545,0.2865022164889213,4.221189046554665,0.029650221648892132,14.325110824446064,107.32511082444607,0.9933423940014049,3.253817210038958,0.4892599742001458,10.521916559167275,8
8.801013822018598,0.40817565752831775,0.39709460548300934,2.343919753697384,0.06859121712358411,5.881756575283178,12.118243424716823,0.9954485139563091,3.335810789033981,0.7053716452131868,11.80641908224514,8
6.564424977413248,0.29355750225867516,0.2957699909652992,3.935575022586752,0.03091325248454271,38.28849954826496,96.35575022586752,0.990317982479672,3.2257699909652993,0.6,12.6,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.937345481548125,0.17243656460646184,0.7299056609160867,12.486727407740622,0.04437345481548124,23.895575802580208,126.0696161316132,0.9941234222552254,3.2700943390839132,0.38382888723872577,12.165191934193402,8
6.331538882846494,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,8
8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,8
6.385744002404994,0.31501040084174803,0.3562892802885993,3.2129968113034737,0.03329979198316504,10.914047980760046,75.38574400240499,0.9909772955207936,3.239706559374701,0.5491404798076004,11.640041603366992,8
7.0,0.22,0.26,9.2,0.027,37.0,122.0,0.99228,3.06,0.34,12.5,8
7.096755696845492,0.2430359388775035,0.33327926161409155,3.1246818582546463,0.03203244303154508,37.00811075788627,116.67207383859085,0.9902808809927077,3.0975318141745354,0.40663963080704574,12.568829535436338,8
6.941861089929126,0.1895203136914867,0.29629357731560074,5.13415459464521,0.029693315906028517,15.0,84.01598954361711,0.9921330222561134,3.0792005228191446,0.4958138910070875,11.001598954361711,8
5.119437205724596,0.2617457024149099,0.29374674257606836,1.7611255885508075,0.04089004708406459,15.416883828262112,55.374674257606834,0.9905354872441852,3.4691818679783477,0.7997186028622981,12.745909339891739,8
5.0297134702204005,0.22001596998432177,0.36345044655169295,3.336101463949106,0.03132907467084753,29.0,118.0,0.989897125402822,3.4802874597177915,0.40651761347966353,12.201916398118613,8
6.511760305002352,0.3274506870001568,0.26303870225027437,6.024469462521557,0.05313732824996081,29.303870225027435,137.44119847498825,0.992043418243257,3.2364719084992943,0.4683345802493337,12.250986259996864,8
5.556149649255696,0.24997323980151884,0.2943850350744305,1.5703208625620255,0.026812834502481016,14.187165497518986,65.52941023635442,0.9898627807222643,3.3415507924131647,0.5788235905458232,11.9,8
6.7749558975804165,0.3716990084410281,0.28332745301072215,9.550441024195838,0.027250441024195837,34.91593162634027,111.74955897580416,0.9920694062898131,3.106707828924945,0.5467254698927784,12.550088204839168,8
5.915885667735972,0.27521957654181906,0.2893191856684584,11.397730618894862,0.03584114332264029,31.022693811051386,114.88653094474306,0.9948573356352234,3.348184495115889,0.48680814331541616,10.554465146523329,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,8
6.753282536630412,0.2652557146290787,0.4089046024497227,1.691240475618202,0.048620420610122096,41.058396829211986,121.91240475618203,0.9928948857074185,3.466788174393341,0.47562023780910107,10.546717463369589,8
6.37248608036331,0.24063543972751777,0.30899443214532385,7.048673441998203,0.02855027839273381,15.550278392733807,83.41270879455035,0.9924964952706485,3.117618736163489,0.510104816526799,11.24392399545863,8
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,8
6.203410411608659,0.3696919923857024,0.27699669664534315,11.356655655484477,0.0329658958839134,31.433443445155227,112.83278277422386,0.9940851263231082,3.3153245243875817,0.6100330335465683,11.540264268372546,8
5.847759062307811,0.3256722813076568,0.34029760148081956,4.282825428750578,0.02767909648365429,30.11939765576953,128.88060234423048,0.9913602151671832,3.4011939765576953,0.540523480567247,12.224632461441997,8
7.18299689359722,0.2580883366395058,0.392343857679475,7.730883366395059,0.024957729455956763,48.89337475203706,187.1488957920062,0.9933297791584013,3.20318926856034,0.3742555210399691,11.653217735195986,8
6.654459382867155,0.24270718933566962,0.3054459382867155,4.5092343618880735,0.05546171809440371,28.455406171328445,154.18153127622386,0.9916160537783217,3.233630625524477,0.5444593828671555,12.218153127622385,8
6.640240162812308,0.26804803256246157,0.3119919945729231,7.360160108541539,0.03841040705520001,8.593595658338458,81.39839891458462,0.9926316317503544,3.0579279511563078,0.48593595658338457,11.300400271353848,8
5.867665963458312,0.2761183544238688,0.20995133615302497,1.15721237692425,0.038427876230757496,40.5721237692425,118.39303094231063,0.9890722367088477,3.3296515471155312,0.37248783403825625,12.706969057689374,8
6.8321968946169385,0.4126136202750582,0.2746969654066822,11.050756524637139,0.0358598518098213,24.29545518899767,140.46969654066822,0.9938524617490296,3.177386379724942,0.4876515172966589,12.153030345933178,8
6.837332744324421,0.32595598749542526,0.29164436590992265,8.926672556755799,0.026626672556755798,35.955545738740334,112.37332744324421,0.9917304920891706,3.0484894386305412,0.46355634090077313,12.42533451135116,8
7.101354773257127,0.455146642441562,0.3243114482555871,1.691648058140251,0.03145824029070125,26.541759709298745,74.18058656976625,0.9889459818366275,3.0268170308135116,0.3572234627906499,12.96388268604675,8
6.708841471747042,0.30915530988626005,0.30390961242948134,2.1825143418107373,0.03617288372884441,24.26129844631483,73.65225968926296,0.9889143418217516,3.0330254652547772,0.33956779067788895,12.965225968926296,8
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,8
6.144717240833416,0.23462266005952978,0.31507546798809405,2.5849064023811907,0.03761320198214107,37.01509359761881,93.52264039642822,0.9898539625609525,3.225075467988094,0.7824149756190094,12.498490640238119,8
6.655460385064546,0.25436830805163707,0.32336188448063613,1.466381155193639,0.029781584597418146,56.2912205367758,109.8543897316121,0.9904937044982483,3.43072805134194,0.5566381155193639,12.070021411903337,8
6.095181256496525,0.2179517572034508,0.3324096485593099,1.4987953141241313,0.03392771884744787,41.98795314124131,148.50602342937935,0.990170242321213,3.3225301171468966,0.59,12.13252928672418,8
6.9861944109960294,0.3816086404887124,0.2854021601221781,4.388475226879184,0.04078151208552467,30.08043202443562,120.62064803665344,0.992528691239097,3.2770108006108902,0.5689675981673284,11.697719184116846,8
6.9,0.14667085261962243,0.2888777263476735,4.155862525438979,0.02988777263476735,14.443886317383676,107.44388631738367,0.9932957746204268,3.2588651684888066,0.49994976856453077,10.566457369018877,8
6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.405344859829431,0.15160345794882937,0.35893102803411375,1.7893102803411376,0.034320691589765875,43.0,149.89310280341138,0.9921465514017057,3.4146551401705687,0.6846551401705687,11.026724299147157,8
6.65334701358493,0.19734290950945058,0.3333264932075353,1.633470135849294,0.039002052037739404,28.60041040754788,94.60041040754788,0.9908458477107934,3.283347013584929,0.5000410407547882,11.866324660376765,8
6.106344332959672,0.23227594450672126,0.2870896221973115,2.873514108744592,0.02724068388452951,54.886202774663936,126.35448110986557,0.9901757499764575,3.387462266816131,0.6606344332959673,12.75820755605377,8
6.617746472244012,0.33792253645424775,0.28147183090305017,2.964507055511976,0.03655845072908495,29.0,118.85281690969498,0.9909324647812745,3.257359154515251,0.6279225364542478,12.19394367357298,8
6.979141838397475,0.22,0.2652145404006312,8.960131141570965,0.028042908080126234,36.58283676794951,121.89570919198738,0.9922257687798335,3.0558283676794953,0.3452145404006312,12.437425515192427,8
6.938220496913801,0.229772265727285,0.22427045638755658,8.131459087224886,0.10700070618492535,32.4718863083733,162.31459087224886,0.9945640709695118,3.2266263570047964,0.40044840669617643,10.730320415861312,8
7.148705875815775,0.18296806778721925,0.25296806778721925,7.343529379078877,0.10781579774966044,31.35159661063904,160.27092429503745,0.9942889478649796,3.182968067787219,0.4037747909432353,10.789042033616578,8
6.166296074011582,0.3312916916736971,0.26949531757775064,1.5811805138771715,0.0438511556013441,41.792129907485524,120.81180513877172,0.991574166166526,3.4264328550882963,0.42059025693858576,11.133703925988419,8
6.689914860627627,0.2229404024393385,0.3150425696861868,1.9991486062762638,0.04448722909414396,29.69744581882879,95.6974458188288,0.9922207987595988,3.3199148606276263,0.6097445818828792,10.95212848430934,8
